format,numChunks,framesPerChunk,service,serialization_ms,deserialization_ms,total_ms,message_size_bytes,ram_bytes,timestamp
BSON,1000,500,MetadataService,544,668,1242,181821848,987542992,1772839002768
BSON,1000,500,AudioService,0,560,586,181821848,467270864,1772839002768
BSON,1000,500,VideoService,552,657,1244,181821848,1870660608,1772839002768
BSON,1000,500,MetadataService,535,655,1220,181821848,971586672,1772839002768
BSON,1000,500,AudioService,0,572,597,181821848,486318896,1772839002768
BSON,1000,500,VideoService,552,659,1246,181821848,1887437824,1772839002768
BSON,1000,500,MetadataService,541,658,1229,181821848,964849312,1772839002768
BSON,1000,500,AudioService,0,553,578,181821848,448743208,1772839002768
BSON,1000,500,VideoService,556,659,1251,181821848,1870660608,1772839002768
BSON,1000,500,MetadataService,542,643,1214,181821848,977248440,1772839002768
BSON,1000,500,AudioService,0,584,606,181821848,181821848,1772839002768
BSON,1000,500,VideoService,547,614,1196,181821848,1057036344,1772839002768
BSON,1000,500,MetadataService,556,621,1207,181821848,1023394776,1772839002768
BSON,1000,500,AudioService,0,556,590,181821848,260965584,1772839002768
BSON,1000,500,VideoService,539,653,1227,181821848,977137840,1772839002768
BSON,1000,500,MetadataService,576,578,1183,181821848,1451230208,1772839002768
BSON,1000,500,AudioService,0,562,591,181821848,181821848,1772839002768
BSON,1000,500,VideoService,556,632,1223,181821848,977272776,1772839002768
BSON,1000,500,MetadataService,579,581,1188,181821848,1463813120,1772839002768
BSON,1000,500,AudioService,0,587,611,181821848,181821848,1772839002768
BSON,1000,500,VideoService,538,632,1205,181821848,989855584,1772839002768
BSON,1000,500,MetadataService,577,575,1181,181821848,1463813120,1772839002768
BSON,1000,500,AudioService,0,553,580,181821848,181821848,1772839002768
BSON,1000,500,VideoService,537,634,1206,181821848,988294000,1772839002768
BSON,1000,500,MetadataService,570,579,1177,181821848,1455424512,1772839002768
BSON,1000,500,AudioService,0,592,616,181821848,181821848,1772839002768
BSON,1000,500,VideoService,533,651,1220,181821848,979929280,1772839002768
BSON,1000,500,MetadataService,587,590,1206,181821848,1463813120,1772839002768
BSON,1000,1000,AudioService,0,1300,1357,363822848,58826968,1772839076010
BSON,1000,1000,VideoService,1058,1349,2478,363822848,2070997472,1772839076010
BSON,1000,1000,MetadataService,1059,1177,2296,363822848,1883242496,1772839076010
BSON,1000,1000,AudioService,0,1074,1140,363822848,1786117040,1772839076010
BSON,1000,1000,VideoService,1060,1361,2492,363822848,2080505816,1772839076010
BSON,1000,1000,MetadataService,1177,1183,2418,363822848,3055420144,1772839076010
BSON,1000,1000,AudioService,0,1167,1215,363822848,363822848,1772839076010
BSON,1000,1000,VideoService,1059,1273,2403,363822848,1895694320,1772839076011
BSON,1000,1000,MetadataService,1151,1173,2380,363822848,2925396720,1772839076011
BSON,1000,1000,AudioService,0,1061,1128,363822848,1784412384,1772839076011
BSON,1000,1000,VideoService,1107,1213,2390,363822848,1925184720,1772839076011
BSON,1000,1000,MetadataService,1199,1155,2414,363822848,3260941040,1772839076011
BSON,1000,1000,AudioService,0,1126,1185,363822848,363822848,1772839076011
BSON,1000,1000,VideoService,1064,1278,2413,363822848,1891499936,1772839076011
BSON,1000,1000,MetadataService,1164,1153,2378,363822848,2979922672,1772839076011
BSON,1000,1000,AudioService,0,1166,1214,363822848,363822848,1772839076011
BSON,1000,1000,VideoService,1069,1287,2426,363822848,1895825352,1772839076011
BSON,1000,1000,MetadataService,1146,1165,2367,363822848,2946368240,1772839076011
BSON,1000,1000,AudioService,0,1058,1127,363822848,1784412384,1772839076011
BSON,1000,1000,VideoService,1088,1229,2387,363822848,1937768392,1772839076011
BSON,1000,1000,MetadataService,1200,1150,2409,363822848,3248358128,1772839076011
BSON,1000,1000,AudioService,0,1136,1193,363822848,363822848,1772839076011
BSON,1000,1000,VideoService,1071,1271,2412,363822848,1895825352,1772839076011
BSON,1000,1000,MetadataService,1151,1188,2396,363822848,2967339760,1772839076011
BSON,1000,1000,AudioService,0,1058,1126,363822848,1784412384,1772839076011
BSON,1000,1000,VideoService,1105,1221,2396,363822848,1904213960,1772839076011
BSON,1000,1000,MetadataService,1157,1184,2403,363822848,2896036592,1772839076011
BSON,1000,1000,AudioService,0,1062,1129,363822848,1784412384,1772839076011
BSON,1000,1000,VideoService,1067,1206,2342,363822848,2052981488,1772839076011
BSON,1000,1000,MetadataService,1094,1230,2383,363822848,2061370096,1772839076011
BSON,1000,2000,AudioService,0,3065,3163,729822848,1312817152,1772839227675
BSON,1000,2000,VideoService,2427,2353,4933,729822848,4354867856,1772839227675
BSON,1000,2000,MetadataService,2130,2755,5004,729822848,3669884992,1772839227675
BSON,1000,2000,AudioService,0,2235,2340,729822848,1690303488,1772839227675
BSON,1000,2000,VideoService,2595,2845,5690,729822848,4055891856,1772839227675
BSON,1000,2000,MetadataService,2375,2300,4791,729822848,4065723056,1772839227675
BSON,1000,2000,AudioService,0,2572,2683,729822848,729822848,1772839227675
BSON,1000,2000,VideoService,2122,2621,4883,729822848,3686784744,1772839227676
BSON,1000,2000,MetadataService,2244,2330,4685,729822848,4417782416,1772839227676
BSON,1000,2000,AudioService,0,2749,2868,729822848,729822848,1772839227676
BSON,1000,2000,VideoService,2185,2344,4664,729822848,4178707088,1772839227676
BSON,1000,2000,MetadataService,2236,2367,4716,729822848,4132569744,1772839227676
BSON,1000,2000,AudioService,0,2265,2371,729822848,1332865928,1772839227676
BSON,1000,2000,VideoService,2244,2588,4972,729822848,3745510744,1772839227676
BSON,1000,2000,MetadataService,2200,2367,4682,729822848,4053140144,1772839227676
BSON,1000,2000,AudioService,0,2329,2432,729822848,1512436360,1772839227676
BSON,1000,2000,VideoService,2212,2798,5150,729822848,3619681624,1772839227676
BSON,1000,2000,MetadataService,2700,2349,5165,729822848,5617353360,1772839227676
BSON,1000,2000,AudioService,0,2481,2587,729822848,783415696,1772839227676
BSON,1000,2000,VideoService,2155,2572,4866,729822848,4300341904,1772839227676
BSON,1000,2000,MetadataService,2160,2473,4747,729822848,4040426656,1772839227676
BSON,1000,2000,AudioService,0,2535,2649,729822848,729822848,1772839227676
BSON,1000,2000,VideoService,2197,2345,4683,729822848,4061528752,1772839227676
BSON,1000,2000,MetadataService,2185,2531,4831,729822848,4111598224,1772839227676
BSON,1000,2000,AudioService,0,2482,2600,729822848,729822848,1772839227676
BSON,1000,2000,VideoService,2429,2117,4679,729822848,4040557232,1772839227676
BSON,1000,2000,MetadataService,2224,2476,4814,729822848,4040426656,1772839227676
BSON,1000,2000,AudioService,0,2505,2618,729822848,729822848,1772839227676
BSON,1000,2000,VideoService,2216,2343,4698,729822848,4048945840,1772839227676
BSON,1000,2000,MetadataService,2177,2352,4638,729822848,4044620960,1772839227676
BSON,1000,3000,AudioService,0,4310,4462,1095822848,664402640,1772839597113
BSON,1000,3000,VideoService,4525,5317,10043,1095822848,6759278360,1772839597113
BSON,1000,3000,MetadataService,6159,5463,12082,1095822848,6235358528,1772839597113
BSON,1000,3000,AudioService,0,6182,6564,1095822848,1095822848,1772839597113
BSON,1000,3000,VideoService,5548,5866,12001,1095822848,6193152904,1772839597113
BSON,1000,3000,MetadataService,5162,6478,12214,1095822848,6163684320,1772839597113
BSON,1000,3000,AudioService,0,6808,7421,1095822848,1095822848,1772839597113
BSON,1000,3000,VideoService,5428,6470,12406,1095822848,6193175536,1772839597114
BSON,1000,3000,MetadataService,5197,6182,11851,1095822848,6486663512,1772839597114
BSON,1000,3000,AudioService,0,7010,7367,1095822848,1095822848,1772839597114
BSON,1000,3000,VideoService,5502,5930,12045,1095822848,6348486912,1772839597114
BSON,1000,3000,MetadataService,4890,5926,11062,1095822848,6141452432,1772839597114
BSON,1000,3000,AudioService,0,5377,5643,1095822848,1095822848,1772839597115
BSON,1000,3000,VideoService,5162,5601,11209,1095822848,6138770472,1772839597115
BSON,1000,3000,MetadataService,6058,6295,12843,1095822848,6323307824,1772839597115
BSON,1000,3000,AudioService,0,6330,6568,1095822848,657063248,1772839597115
BSON,1000,3000,VideoService,5224,5786,11368,1095822848,6402999544,1772839597115
BSON,1000,3000,MetadataService,5643,6453,12483,1095822848,6171418664,1772839597115
BSON,1000,3000,AudioService,0,6501,7120,1095822848,1095822848,1772839597115
BSON,1000,3000,VideoService,5034,5817,11477,1095822848,6172228752,1772839597115
BSON,1000,3000,MetadataService,4786,5849,11265,1095822848,6700917344,1772839597115
BSON,1000,3000,AudioService,0,5496,6413,1095822848,1095822848,1772839597115
BSON,1000,3000,VideoService,5795,7327,14297,1095822848,6193542960,1772839597115
BSON,1000,3000,MetadataService,6331,5248,12069,1095822848,6189221184,1772839597115
BSON,1000,3000,AudioService,0,5050,5223,1095822848,1726479680,1772839597115
BSON,1000,3000,VideoService,5992,4714,10910,1095822848,6331827520,1772839597115
BSON,1000,3000,MetadataService,5791,4676,10637,1095822848,6113855312,1772839597115
BSON,1000,3000,AudioService,0,6169,6342,1095822848,1095822848,1772839597115
BSON,1000,3000,VideoService,6372,4711,11286,1095822848,6193546576,1772839597115
BSON,1000,3000,MetadataService,6399,5046,11670,1095822848,6210323792,1772839597115
BSON,2000,100,AudioService,0,231,244,72445848,72445848,1772839612290
BSON,2000,100,VideoService,274,334,624,72445848,761660720,1772839612290
BSON,2000,100,MetadataService,234,261,508,72445848,404064904,1772839612290
BSON,2000,100,AudioService,0,220,233,72445848,14197648,1772839612290
BSON,2000,100,VideoService,246,213,474,72445848,712732720,1772839612290
BSON,2000,100,MetadataService,231,251,494,72445848,429598048,1772839612290
BSON,2000,100,AudioService,0,255,268,72445848,72445848,1772839612290
BSON,2000,100,VideoService,249,221,485,72445848,687896368,1772839612290
BSON,2000,100,MetadataService,245,230,489,72445848,526618048,1772839612290
BSON,2000,100,AudioService,0,268,278,72445848,72445848,1772839612290
BSON,2000,100,VideoService,239,221,477,72445848,540200928,1772839612290
BSON,2000,100,MetadataService,254,227,495,72445848,722861248,1772839612290
BSON,2000,100,AudioService,0,211,224,72445848,72445848,1772839612290
BSON,2000,100,VideoService,231,213,458,72445848,514672576,1772839612290
BSON,2000,100,MetadataService,239,218,471,72445848,535168304,1772839612290
BSON,2000,100,AudioService,0,261,271,72445848,72445848,1772839612290
BSON,2000,100,VideoService,223,238,475,72445848,728106288,1772839612290
BSON,2000,100,MetadataService,237,225,475,72445848,532258640,1772839612290
BSON,2000,100,AudioService,0,261,271,72445848,72445848,1772839612290
BSON,2000,100,VideoService,236,218,467,72445848,520952432,1772839612290
BSON,2000,100,MetadataService,241,224,479,72445848,520952648,1772839612290
BSON,2000,100,AudioService,0,225,242,72445848,360316368,1772839612290
BSON,2000,100,VideoService,228,210,453,72445848,449699608,1772839612290
BSON,2000,100,MetadataService,233,221,468,72445848,467327624,1772839612290
BSON,2000,100,AudioService,0,271,281,72445848,72445848,1772839612290
BSON,2000,100,VideoService,246,221,481,72445848,702940464,1772839612290
BSON,2000,100,MetadataService,240,224,478,72445848,521173336,1772839612290
BSON,2000,100,AudioService,0,262,272,72445848,72445848,1772839612290
BSON,2000,100,VideoService,235,218,467,72445848,526125760,1772839612290
BSON,2000,100,MetadataService,239,225,477,72445848,531908736,1772839612290
BSON,2000,200,AudioService,0,527,547,145245848,145245848,1772839641624
BSON,2000,200,VideoService,474,499,1002,145245848,839914040,1772839641624
BSON,2000,200,MetadataService,461,476,962,145245848,1010375792,1772839641624
BSON,2000,200,AudioService,0,538,569,145245848,213909504,1772839641624
BSON,2000,200,VideoService,438,535,1002,145245848,767460008,1772839641624
BSON,2000,200,MetadataService,423,458,904,145245848,553450080,1772839641624
BSON,2000,200,AudioService,0,448,466,145245848,145245848,1772839641624
BSON,2000,200,VideoService,423,515,967,145245848,786460120,1772839641624
BSON,2000,200,MetadataService,419,459,901,145245848,551858048,1772839641624
BSON,2000,200,AudioService,0,441,459,145245848,145245848,1772839641624
BSON,2000,200,VideoService,430,496,955,145245848,799110760,1772839641624
BSON,2000,200,MetadataService,419,464,906,145245848,561153632,1772839641624
BSON,2000,200,AudioService,0,450,469,145245848,145245848,1772839641624
BSON,2000,200,VideoService,438,509,976,145245848,788516872,1772839641624
BSON,2000,200,MetadataService,419,473,916,145245848,568614336,1772839641624
BSON,2000,200,AudioService,0,439,457,145245848,145245848,1772839641624
BSON,2000,200,VideoService,425,509,962,145245848,805306312,1772839641624
BSON,2000,200,MetadataService,425,460,909,145245848,562887000,1772839641624
BSON,2000,200,AudioService,0,447,466,145245848,145245848,1772839641624
BSON,2000,200,VideoService,428,505,961,145245848,794775984,1772839641624
BSON,2000,200,MetadataService,426,462,911,145245848,566126944,1772839641624
BSON,2000,200,AudioService,0,451,470,145245848,145245848,1772839641624
BSON,2000,200,VideoService,434,494,956,145245848,794951240,1772839641624
BSON,2000,200,MetadataService,431,459,913,145245848,564594144,1772839641624
BSON,2000,200,AudioService,0,448,466,145245848,145245848,1772839641624
BSON,2000,200,VideoService,436,496,960,145245848,796786464,1772839641624
BSON,2000,200,MetadataService,415,461,898,145245848,566133696,1772839641624
BSON,2000,200,AudioService,0,452,472,145245848,145245848,1772839641624
BSON,2000,200,VideoService,428,502,959,145245848,798984792,1772839641624
BSON,2000,200,MetadataService,418,458,899,145245848,569560800,1772839641624
BSON,2000,500,AudioService,0,1341,1389,363645848,503769472,1772839714585
BSON,2000,500,VideoService,1072,1386,2543,363645848,2730624016,1772839714585
BSON,2000,500,MetadataService,1077,1373,2514,363645848,1874853240,1772839714585
BSON,2000,500,AudioService,0,1112,1161,363645848,951712720,1772839714585
BSON,2000,500,VideoService,1112,1276,2458,363645848,1887305064,1772839714585
BSON,2000,500,MetadataService,1086,1138,2281,363645848,2139227152,1772839714585
BSON,2000,500,AudioService,0,1089,1142,363645848,627458752,1772839714585
BSON,2000,500,VideoService,1092,1210,2372,363645848,2038824760,1772839714585
BSON,2000,500,MetadataService,1096,1226,2380,363645848,1954545608,1772839714585
BSON,2000,500,AudioService,0,1245,1293,363645848,363645848,1772839714585
BSON,2000,500,VideoService,1054,1161,2284,363645848,2034500128,1772839714585
BSON,2000,500,MetadataService,1103,1127,2287,363645848,2277639184,1772839714585
BSON,2000,500,AudioService,0,1316,1375,363645848,363645848,1772839714585
BSON,2000,500,VideoService,1049,1151,2270,363645848,1358954496,1772839714585
BSON,2000,500,MetadataService,1082,1126,2264,363645848,2214724624,1772839714585
BSON,2000,500,AudioService,0,1335,1394,363645848,363645848,1772839714585
BSON,2000,500,VideoService,1043,1154,2267,363645848,1358954496,1772839714585
BSON,2000,500,MetadataService,1113,1122,2292,363645848,2193753104,1772839714585
BSON,2000,500,AudioService,0,1328,1386,363645848,363645848,1772839714585
BSON,2000,500,VideoService,1051,1152,2273,363645848,1354760192,1772839714585
BSON,2000,500,MetadataService,1086,1135,2278,363645848,2239890448,1772839714585
BSON,2000,500,AudioService,0,1324,1383,363645848,363645848,1772839714585
BSON,2000,500,VideoService,1042,1159,2270,363645848,1363148800,1772839714585
BSON,2000,500,MetadataService,1099,1141,2297,363645848,2210530320,1772839714585
BSON,2000,500,AudioService,0,1328,1386,363645848,363645848,1772839714585
BSON,2000,500,VideoService,1039,1159,2267,363645848,1367343104,1772839714585
BSON,2000,500,MetadataService,1089,1140,2285,363645848,2193753104,1772839714585
BSON,2000,500,AudioService,0,1090,1145,363645848,595327080,1772839714585
BSON,2000,500,VideoService,1072,1209,2351,363645848,2047083040,1772839714585
BSON,2000,500,MetadataService,1069,1229,2356,363645848,1971322824,1772839714585
BSON,2000,1000,AudioService,0,2645,2745,727647848,467339760,1772839863259
BSON,2000,1000,VideoService,2174,2651,4963,727647848,4059680656,1772839863259
BSON,2000,1000,MetadataService,2209,2266,4588,727647848,4478993344,1772839863259
BSON,2000,1000,AudioService,0,2656,2773,727647848,727647848,1772839863259
BSON,2000,1000,VideoService,2189,2284,4607,727647848,4122477504,1772839863259
BSON,2000,1000,MetadataService,2175,2296,4583,727647848,4034528208,1772839863259
BSON,2000,1000,AudioService,0,2676,2786,727647848,727647848,1772839863259
BSON,2000,1000,VideoService,2093,2741,4969,727647848,4088923528,1772839863259
BSON,2000,1000,MetadataService,2219,2258,4591,727647848,4231529408,1772839863259
BSON,2000,1000,AudioService,0,2544,2649,727647848,727647848,1772839863259
BSON,2000,1000,VideoService,2108,2552,4800,727647848,3690856376,1772839863259
BSON,2000,1000,MetadataService,2177,2251,4540,727647848,4336387008,1772839863259
BSON,2000,1000,AudioService,0,2748,2865,727647848,727647848,1772839863259
BSON,2000,1000,VideoService,2188,2272,4595,727647848,4101505984,1772839863259
BSON,2000,1000,MetadataService,2203,2278,4591,727647848,4046980032,1772839863259
BSON,2000,1000,AudioService,0,2600,2706,727647848,727647848,1772839863259
BSON,2000,1000,VideoService,2066,2687,4899,727647848,3602776048,1772839863259
BSON,2000,1000,MetadataService,2215,2259,4587,727647848,4646765504,1772839863259
BSON,2000,1000,AudioService,0,2624,2742,727647848,727647848,1772839863259
BSON,2000,1000,VideoService,2140,2542,4822,727647848,3749559152,1772839863259
BSON,2000,1000,MetadataService,2196,2273,4580,727647848,4307026880,1772839863259
BSON,2000,1000,AudioService,0,2657,2773,727647848,727647848,1772839863259
BSON,2000,1000,VideoService,2188,2289,4612,727647848,4126671808,1772839863259
BSON,2000,1000,MetadataService,2201,2265,4578,727647848,4080534464,1772839863259
BSON,2000,1000,AudioService,0,2551,2659,727647848,727647848,1772839863259
BSON,2000,1000,VideoService,2306,2675,5128,727647848,3586112456,1772839863259
BSON,2000,1000,MetadataService,2238,2351,4702,727647848,4571268032,1772839863259
BSON,2000,1000,AudioService,0,2640,2757,727647848,727647848,1772839863259
BSON,2000,1000,VideoService,2198,2286,4619,727647848,4105700288,1772839863259
BSON,2000,1000,MetadataService,2193,2334,4641,727647848,4021945296,1772839863259
